department,salary,averageMonthlyHours,projectCount,satisfaction,evaluation,yearsAtCompany,workAccident,turnover
technical,low,258,2,48.0,71.0,3,1,0
technical,low,276,3,94.0,51.0,3,0,0
technical,low,261,4,77.0,89.0,7,0,0
technical,low,251,5,100.0,72.0,7,1,0
support,low,279,4,49.0,65.0,7,0,0
support,medium,261,4,93.0,73.0,7,0,0
IT,medium,272,3,38.0,43.0,7,0,0
management,low,291,4,60.0,54.0,6,0,0
marketing,low,279,2,50.0,82.0,6,0,0
marketing,low,277,5,97.0,55.0,6,0,0
sales,low,273,5,93.0,95.0,6,0,0
sales,low,289,5,50.0,100.0,8,0,0
sales,low,269,3,52.0,84.0,8,0,0
sales,medium,292,4,50.0,71.0,8,0,0
sales,medium,269,3,55.0,40.0,8,0,0
sales,medium,274,3,95.0,84.0,8,1,0
technical,low,263,2,48.0,42.0,6,1,0
technical,low,283,5,51.0,39.0,6,1,0
product_mng,medium,279,3,96.0,48.0,6,0,0
product_mng,medium,286,4,97.0,84.0,6,0,0
RandD,medium,279,5,97.0,66.0,6,0,0
marketing,low,276,4,71.0,54.0,6,0,0
sales,low,289,5,82.0,49.0,6,0,0
management,low,268,4,57.0,100.0,10,0,0
sales,low,286,3,48.0,93.0,10,0,0
sales,medium,261,3,71.0,64.0,3,0,0
sales,medium,290,5,63.0,61.0,10,0,0
technical,low,277,4,99.0,84.0,10,0,0
technical,low,283,3,79.0,83.0,10,1,0
technical,low,288,4,65.0,85.0,10,0,0
technical,low,291,4,70.0,85.0,2,0,0
technical,low,263,4,99.0,94.0,4,0,0
technical,low,281,4,65.0,62.0,2,0,0
support,low,261,3,92.0,85.0,2,0,0
support,low,292,4,24.0,50.0,4,1,0
IT,medium,281,3,39.0,89.0,5,0,0
product_mng,medium,260,3,82.0,85.0,2,0,0
product_mng,medium,273,4,78.0,89.0,2,0,0
product_mng,high,275,3,62.0,79.0,3,0,0
sales,low,262,5,60.0,61.0,2,1,0
accounting,low,267,3,49.0,57.0,3,0,0
marketing,low,276,3,82.0,82.0,3,0,0
sales,low,271,4,48.0,81.0,2,0,0
sales,medium,263,4,69.0,56.0,3,0,0
sales,medium,269,2,40.0,89.0,3,0,0
hr,medium,289,3,72.0,80.0,3,0,0
technical,low,267,5,75.0,84.0,3,1,0
technical,low,278,3,50.0,77.0,3,0,0
technical,medium,286,5,78.0,50.0,4,0,0
support,medium,285,4,76.0,45.0,2,0,0
support,medium,274,3,94.0,52.0,3,0,0
IT,medium,283,6,24.0,94.0,4,0,0
IT,medium,272,3,99.0,66.0,2,0,0
IT,high,287,3,67.0,64.0,2,1,0
RandD,high,277,5,76.0,57.0,4,0,0
RandD,high,275,4,76.0,77.0,10,0,0
RandD,high,278,4,55.0,64.0,10,1,0
marketing,high,276,4,74.0,60.0,10,1,0
support,high,278,4,81.0,85.0,10,1,0
technical,high,262,3,98.0,67.0,10,0,0
management,high,279,4,98.0,98.0,10,0,0
sales,low,279,3,58.0,91.0,10,0,0
sales,low,285,3,18.0,75.0,2,0,0
sales,medium,274,5,57.0,67.0,2,0,0
sales,medium,263,3,70.0,62.0,3,0,0
sales,medium,280,3,49.0,77.0,3,0,0
hr,high,306,4,70.0,56.0,3,0,0
hr,high,269,5,16.0,93.0,7,0,0
technical,high,300,3,58.0,59.0,7,0,0
technical,high,283,4,66.0,57.0,7,0,0
technical,high,272,2,51.0,55.0,7,0,0
technical,low,276,4,48.0,84.0,7,0,0
support,low,276,3,56.0,71.0,6,0,0
support,medium,277,3,81.0,62.0,6,0,0
support,medium,281,4,57.0,70.0,6,0,0
support,medium,279,3,66.0,53.0,6,0,0
IT,medium,276,6,22.0,91.0,8,0,0
RandD,medium,273,3,96.0,71.0,8,1,0
management,medium,271,4,87.0,88.0,8,0,0
sales,low,279,2,61.0,42.0,8,0,0
sales,high,269,3,66.0,85.0,8,1,0
sales,medium,270,4,90.0,51.0,6,0,0
accounting,high,282,3,64.0,67.0,6,0,0
technical,low,279,4,76.0,82.0,6,0,0
technical,medium,292,5,97.0,41.0,6,0,0
technical,medium,274,3,69.0,76.0,6,0,0
support,low,266,3,98.0,55.0,6,1,0
support,high,281,5,18.0,61.0,6,0,0
technical,low,269,3,62.0,91.0,10,0,0
management,high,271,6,29.0,37.0,10,1,0
IT,medium,275,5,87.0,48.0,3,0,0
RandD,medium,284,3,91.0,64.0,10,0,0
technical,medium,268,3,53.0,79.0,10,1,0
marketing,medium,280,4,69.0,73.0,10,1,0
sales,low,283,4,14.0,58.0,10,0,0
sales,low,257,4,70.0,77.0,2,0,0
sales,medium,279,6,77.0,75.0,6,0,0
accounting,medium,281,6,77.0,76.0,6,0,0
technical,medium,273,3,76.0,99.0,4,0,0
technical,low,275,4,66.0,49.0,3,0,0
support,low,267,3,50.0,95.0,4,0,0
support,low,286,5,57.0,90.0,3,0,0
support,low,267,6,97.0,62.0,2,0,0
support,low,264,5,26.0,99.0,5,0,0
support,low,284,3,72.0,62.0,2,1,0
technical,low,280,3,83.0,93.0,2,0,0
IT,low,296,3,55.0,40.0,3,0,0
product_mng,medium,286,5,77.0,74.0,2,0,0
product_mng,medium,273,4,24.0,63.0,5,0,0
product_mng,medium,272,3,80.0,96.0,3,0,0
RandD,medium,286,4,50.0,59.0,3,1,0
RandD,medium,267,4,66.0,59.0,3,0,0
sales,low,258,4,66.0,77.0,2,0,0
sales,low,253,3,66.0,81.0,3,0,0
sales,low,260,3,96.0,83.0,4,0,0
sales,low,284,5,75.0,94.0,4,0,0
sales,low,271,3,78.0,77.0,2,0,0
sales,low,263,4,57.0,82.0,2,0,0
sales,low,288,2,78.0,68.0,3,1,0
sales,medium,293,4,57.0,88.0,2,0,0
accounting,medium,269,5,84.0,56.0,2,0,0
hr,medium,273,5,23.0,94.0,4,0,0
hr,medium,275,3,53.0,37.0,3,0,0
technical,medium,281,3,82.0,71.0,3,0,0
technical,medium,281,5,59.0,64.0,3,0,0
technical,low,250,2,50.0,52.0,2,0,0
technical,medium,265,2,100.0,74.0,3,0,0
technical,medium,281,3,94.0,61.0,2,0,0
support,low,278,4,86.0,61.0,2,0,0
support,low,288,4,73.0,49.0,2,0,0
IT,low,271,3,49.0,94.0,3,1,0
IT,low,277,2,79.0,73.0,2,0,0
IT,low,293,6,83.0,50.0,3,0,0
product_mng,medium,269,3,85.0,67.0,2,0,0
product_mng,medium,290,3,65.0,37.0,6,0,0
support,low,262,4,94.0,65.0,2,1,0
technical,medium,273,4,76.0,81.0,2,0,0
sales,low,282,4,77.0,54.0,3,1,0
sales,low,266,4,77.0,91.0,3,1,0
sales,medium,264,5,59.0,64.0,2,0,0
technical,medium,263,3,69.0,90.0,4,0,0
technical,high,269,4,51.0,85.0,2,0,0
technical,medium,261,3,80.0,67.0,3,0,0
support,low,268,3,98.0,70.0,10,0,0
support,low,273,4,69.0,72.0,10,1,0
support,low,270,4,14.0,76.0,10,0,0
support,low,271,4,95.0,90.0,10,1,0
support,low,282,3,53.0,61.0,10,0,0
technical,low,280,5,64.0,52.0,10,1,0
management,low,293,4,51.0,73.0,3,0,0
IT,low,263,2,36.0,73.0,2,0,0
IT,low,274,2,62.0,97.0,3,0,0
product_mng,medium,290,4,98.0,58.0,3,0,0
product_mng,medium,263,4,53.0,70.0,3,0,0
RandD,medium,280,4,80.0,95.0,2,0,0
RandD,medium,283,3,73.0,77.0,3,0,0
RandD,medium,256,3,82.0,80.0,3,0,0
marketing,medium,281,5,62.0,75.0,4,0,0
sales,high,244,5,87.0,48.0,3,0,0
marketing,low,275,4,43.0,65.0,2,0,0
marketing,low,267,2,57.0,60.0,3,0,0
sales,low,269,3,91.0,77.0,3,0,0
sales,low,253,5,75.0,59.0,4,0,0
sales,low,291,5,76.0,80.0,2,0,0
sales,low,286,4,85.0,49.0,2,0,0
accounting,medium,273,3,56.0,67.0,2,0,0
technical,low,277,3,86.0,84.0,3,0,0
technical,low,280,5,21.0,43.0,2,1,0
support,low,284,3,94.0,59.0,2,0,0
support,medium,286,3,98.0,74.0,3,0,0
IT,medium,273,3,42.0,45.0,3,0,0
product_mng,medium,255,4,98.0,89.0,2,0,0
RandD,medium,291,5,100.0,93.0,3,0,0
accounting,medium,279,3,95.0,52.0,2,1,0
management,medium,282,4,95.0,50.0,3,0,0
marketing,medium,281,3,68.0,53.0,2,1,0
sales,low,267,5,64.0,38.0,4,0,0
sales,low,282,6,24.0,62.0,6,0,0
sales,low,280,3,37.0,72.0,2,0,0
sales,low,296,4,67.0,40.0,3,0,0
sales,low,250,4,86.0,89.0,4,0,0
sales,low,290,3,43.0,38.0,2,0,0
sales,low,252,4,67.0,67.0,2,1,0
accounting,low,291,4,92.0,60.0,3,0,0
technical,medium,294,2,43.0,46.0,2,0,0
technical,low,264,3,52.0,80.0,4,0,0
support,low,287,3,16.0,42.0,3,1,0
support,low,276,4,49.0,60.0,2,1,0
support,low,289,4,37.0,63.0,3,0,0
technical,low,269,5,98.0,68.0,3,0,0
management,medium,277,5,33.0,97.0,4,0,0
product_mng,medium,260,5,14.0,79.0,4,0,0
RandD,medium,280,5,54.0,79.0,3,1,0
marketing,medium,270,4,63.0,48.0,4,0,0
sales,low,281,4,55.0,69.0,3,1,0
sales,low,282,3,84.0,53.0,4,1,0
sales,low,300,4,51.0,97.0,2,0,0
sales,low,277,3,15.0,75.0,4,0,0
sales,low,281,5,97.0,79.0,3,0,0
sales,low,266,3,67.0,69.0,3,0,0
accounting,low,269,4,48.0,67.0,3,0,0
accounting,high,262,4,69.0,58.0,3,0,0
hr,low,280,3,60.0,62.0,4,0,0
hr,medium,279,2,82.0,71.0,5,0,0
hr,high,277,4,86.0,95.0,3,0,0
technical,low,264,4,69.0,59.0,3,0,0
support,low,278,5,87.0,87.0,2,0,0
support,low,296,3,17.0,78.0,6,0,0
support,low,271,6,94.0,51.0,5,0,0
IT,low,278,4,50.0,100.0,3,0,0
product_mng,low,258,3,16.0,72.0,3,0,0
IT,low,277,2,89.0,99.0,3,0,0
RandD,medium,275,3,69.0,51.0,3,1,0
support,medium,253,5,50.0,51.0,3,0,0
management,medium,275,6,16.0,46.0,2,0,0
marketing,low,273,2,75.0,99.0,5,1,0
sales,medium,267,5,64.0,66.0,2,0,0
sales,medium,271,4,78.0,43.0,3,0,0
sales,low,293,2,81.0,74.0,3,0,0
hr,medium,286,3,55.0,58.0,2,0,0
technical,low,263,4,53.0,53.0,2,0,0
technical,low,298,3,69.0,73.0,2,1,0
IT,low,271,3,80.0,53.0,3,0,0
marketing,low,291,3,77.0,98.0,6,0,0
sales,medium,278,4,84.0,80.0,3,0,0
management,medium,276,4,64.0,55.0,2,0,0
sales,medium,282,4,78.0,57.0,3,0,0
sales,low,256,3,67.0,70.0,3,0,0
accounting,medium,281,3,81.0,77.0,2,0,0
technical,low,285,4,91.0,82.0,2,0,0
technical,low,280,6,75.0,89.0,2,0,0
technical,low,283,3,78.0,96.0,4,1,0
technical,low,284,4,54.0,52.0,2,0,0
support,low,276,5,77.0,71.0,3,1,0
technical,low,284,4,89.0,63.0,3,1,0
management,low,283,3,16.0,98.0,5,0,0
IT,low,267,4,77.0,99.0,3,0,0
product_mng,low,287,5,69.0,48.0,4,0,0
RandD,medium,256,4,61.0,81.0,3,0,0
technical,medium,262,4,59.0,81.0,3,0,0
sales,low,257,4,58.0,80.0,3,0,0
sales,low,260,5,88.0,67.0,3,0,0
sales,low,263,5,51.0,63.0,2,0,0
accounting,low,281,3,31.0,70.0,3,0,0
technical,medium,296,4,52.0,52.0,3,0,0
technical,medium,281,3,57.0,46.0,3,1,0
technical,high,286,3,50.0,77.0,2,0,0
support,medium,281,3,74.0,63.0,3,0,0
support,medium,283,3,74.0,77.0,3,0,0
technical,low,271,2,82.0,51.0,2,0,0
technical,low,268,3,74.0,71.0,3,0,0
management,low,270,6,20.0,59.0,3,0,0
IT,low,276,4,63.0,48.0,3,0,0
IT,low,266,6,19.0,80.0,6,1,0
product_mng,low,292,4,40.0,62.0,5,0,0
product_mng,low,286,2,71.0,37.0,5,0,0
product_mng,low,256,4,84.0,73.0,3,0,0
IT,medium,282,4,59.0,84.0,4,1,0
marketing,medium,286,4,57.0,85.0,3,1,0
sales,low,276,2,81.0,61.0,5,0,0
sales,low,259,4,80.0,70.0,3,0,0
sales,low,270,3,49.0,66.0,3,0,0
sales,low,299,3,55.0,64.0,2,0,0
sales,low,266,3,68.0,40.0,5,1,0
sales,low,262,3,55.0,67.0,2,0,0
accounting,low,297,3,59.0,62.0,2,0,0
hr,low,282,5,91.0,80.0,4,0,0
hr,medium,274,4,48.0,90.0,3,0,0
technical,medium,270,3,84.0,66.0,2,0,0
technical,medium,292,4,73.0,54.0,3,0,0
technical,high,281,6,28.0,59.0,3,0,0
support,medium,260,3,77.0,65.0,4,0,0
RandD,medium,281,3,67.0,65.0,3,0,0
RandD,medium,286,3,50.0,53.0,3,1,0
RandD,medium,283,3,32.0,47.0,4,0,0
RandD,medium,260,3,57.0,78.0,3,0,0
marketing,medium,270,5,51.0,80.0,3,0,0
sales,high,254,3,61.0,60.0,2,0,0
sales,high,276,4,83.0,73.0,2,0,0
sales,high,267,5,87.0,97.0,3,0,0
sales,high,277,3,70.0,63.0,2,0,0
sales,low,276,3,78.0,65.0,3,0,0
sales,low,271,4,71.0,53.0,2,1,0
sales,low,273,3,68.0,99.0,2,0,0
hr,low,286,4,75.0,53.0,4,1,0
technical,medium,267,3,70.0,53.0,7,1,0
technical,medium,268,5,59.0,94.0,7,1,0
technical,medium,265,4,64.0,87.0,7,0,0
technical,medium,268,5,61.0,88.0,7,1,0
technical,medium,266,2,77.0,49.0,7,0,0
technical,low,261,3,51.0,64.0,3,0,0
technical,low,280,3,49.0,49.0,7,0,0
IT,medium,262,3,77.0,75.0,7,0,0
product_mng,medium,277,3,31.0,86.0,7,0,0
product_mng,medium,282,3,54.0,76.0,3,0,0
IT,medium,263,4,56.0,66.0,3,0,0
RandD,medium,259,4,65.0,77.0,3,0,0
accounting,medium,288,2,49.0,36.0,3,0,0
marketing,medium,279,3,82.0,79.0,3,0,0
sales,medium,290,3,60.0,52.0,2,0,0
sales,medium,276,3,64.0,63.0,6,1,0
sales,low,258,3,70.0,68.0,3,0,0
sales,low,273,4,65.0,89.0,8,1,0
accounting,high,281,5,69.0,78.0,8,0,0
technical,medium,266,5,93.0,74.0,8,1,0
technical,medium,284,4,55.0,52.0,8,0,0
technical,medium,288,4,75.0,87.0,8,1,0
support,low,265,4,47.0,43.0,3,0,0
support,medium,264,5,72.0,88.0,10,1,0
technical,low,266,3,59.0,92.0,10,0,0
management,low,271,3,98.0,49.0,10,0,0
IT,high,278,2,39.0,52.0,8,0,0
IT,medium,269,4,93.0,87.0,8,0,0
sales,high,272,5,71.0,97.0,8,1,0
sales,medium,277,4,49.0,54.0,4,0,0
sales,medium,264,4,63.0,93.0,3,0,0
sales,low,271,3,45.0,64.0,10,0,0
sales,low,271,3,77.0,64.0,10,1,0
technical,low,280,4,77.0,63.0,7,0,0
technical,medium,288,4,50.0,92.0,7,0,0
technical,medium,271,4,45.0,42.0,7,0,0
technical,medium,286,4,81.0,47.0,7,0,0
technical,medium,267,3,83.0,67.0,3,0,0
support,medium,289,6,47.0,76.0,10,0,0
technical,low,256,4,25.0,89.0,10,0,0
product_mng,low,270,5,89.0,55.0,10,0,0
IT,medium,277,3,97.0,57.0,10,0,0
IT,medium,277,2,60.0,65.0,10,0,0
sales,medium,276,2,67.0,72.0,10,0,0
sales,low,299,3,89.0,77.0,3,0,0
sales,low,268,5,60.0,91.0,3,0,0
sales,low,273,4,64.0,79.0,3,0,0
sales,low,286,3,57.0,66.0,3,0,0
accounting,low,277,5,56.0,98.0,3,1,0
hr,low,291,4,60.0,90.0,2,0,0
technical,medium,282,6,17.0,66.0,3,0,0
technical,medium,273,4,74.0,49.0,3,0,0
support,medium,268,3,44.0,41.0,7,0,0
support,medium,290,4,51.0,89.0,7,0,0
support,low,268,3,86.0,57.0,7,0,0
support,medium,291,4,96.0,48.0,7,0,0
IT,low,284,4,87.0,82.0,7,0,0
accounting,high,260,3,58.0,79.0,3,1,0
IT,medium,268,4,24.0,56.0,7,0,0
IT,medium,272,4,42.0,80.0,7,1,0
management,high,276,4,65.0,94.0,7,0,0
sales,low,279,6,73.0,92.0,3,1,0
support,medium,280,4,63.0,60.0,3,0,0
marketing,medium,274,4,95.0,48.0,3,0,0
marketing,medium,279,5,52.0,83.0,3,0,0
marketing,medium,290,3,96.0,55.0,3,0,0
sales,medium,278,4,66.0,51.0,2,0,0
sales,medium,261,4,98.0,44.0,6,1,0
sales,medium,286,5,56.0,79.0,3,0,0
sales,low,272,3,97.0,54.0,8,1,0
hr,low,271,3,72.0,92.0,8,0,0
technical,medium,286,4,74.0,78.0,8,0,0
technical,medium,260,5,20.0,60.0,8,0,0
support,medium,263,3,73.0,56.0,8,0,0
support,medium,257,3,76.0,79.0,3,0,0
support,medium,270,4,65.0,54.0,10,0,0
support,medium,269,3,66.0,50.0,10,1,0
support,low,279,6,96.0,97.0,10,0,0
IT,low,269,4,57.0,55.0,8,0,0
IT,low,296,4,61.0,82.0,8,0,0
product_mng,low,267,3,57.0,69.0,8,0,0
IT,low,268,3,59.0,47.0,4,0,0
accounting,high,259,4,92.0,68.0,3,0,0
IT,medium,278,3,79.0,56.0,10,0,0
marketing,medium,282,4,95.0,66.0,10,0,0
sales,medium,277,6,24.0,81.0,7,0,0
sales,medium,272,4,49.0,52.0,7,0,0
sales,low,280,3,49.0,68.0,7,0,0
hr,low,269,5,97.0,51.0,7,0,0
technical,low,284,4,55.0,78.0,3,0,0
technical,low,278,5,76.0,56.0,10,0,0
technical,medium,270,3,53.0,99.0,10,0,0
support,medium,265,3,51.0,86.0,10,0,0
management,low,268,2,57.0,93.0,10,0,0
IT,low,269,3,58.0,91.0,10,0,0
product_mng,medium,272,4,60.0,98.0,10,0,0
IT,medium,276,4,65.0,74.0,4,1,0
RandD,medium,262,2,91.0,75.0,3,0,0
sales,medium,276,3,65.0,55.0,5,0,0
sales,high,270,3,18.0,49.0,2,1,0
sales,high,281,4,66.0,90.0,7,0,0
sales,high,284,3,78.0,80.0,7,0,0
hr,low,258,5,82.0,65.0,7,1,0
hr,low,283,3,54.0,64.0,7,0,0
hr,low,268,3,95.0,84.0,7,0,0
technical,low,280,4,65.0,85.0,3,0,0
technical,medium,300,3,83.0,55.0,7,0,0
technical,medium,281,5,15.0,60.0,7,0,0
support,medium,258,4,59.0,59.0,7,0,0
IT,low,280,5,99.0,94.0,3,0,0
RandD,medium,273,3,76.0,72.0,3,0,0
marketing,medium,291,2,64.0,67.0,3,0,0
sales,medium,274,4,95.0,75.0,3,0,0
accounting,medium,267,3,53.0,66.0,3,0,0
support,medium,269,2,59.0,50.0,2,0,0
technical,medium,279,5,69.0,86.0,6,0,0
marketing,medium,265,4,50.0,49.0,3,0,0
sales,medium,263,3,89.0,96.0,8,0,0
sales,medium,279,3,56.0,39.0,8,0,0
sales,medium,276,3,77.0,68.0,8,1,0
sales,medium,259,3,15.0,75.0,8,1,0
sales,medium,259,3,88.0,58.0,8,0,0
sales,medium,284,4,89.0,86.0,3,0,0
sales,medium,273,2,65.0,52.0,10,1,0
accounting,low,269,3,58.0,99.0,10,0,0
technical,low,284,3,56.0,85.0,10,1,0
technical,high,286,5,25.0,72.0,8,0,0
technical,high,278,4,87.0,89.0,8,0,0
support,medium,268,3,62.0,40.0,8,1,0
support,medium,277,4,72.0,75.0,4,0,0
technical,medium,273,4,49.0,94.0,3,0,0
IT,medium,299,4,57.0,91.0,10,0,0
IT,low,275,3,63.0,65.0,10,0,0
IT,low,287,5,91.0,63.0,7,0,0
product_mng,low,268,5,70.0,68.0,7,0,0
RandD,low,260,5,66.0,95.0,7,0,0
marketing,low,256,5,77.0,48.0,7,0,0
management,high,271,3,68.0,97.0,3,1,0
marketing,low,264,3,34.0,46.0,10,0,0
sales,medium,270,4,97.0,64.0,10,1,0
sales,medium,295,4,57.0,75.0,10,0,0
sales,low,277,3,66.0,65.0,10,0,0
sales,medium,273,4,68.0,67.0,10,0,0
sales,medium,272,4,49.0,78.0,10,0,0
accounting,medium,307,4,72.0,66.0,3,0,0
accounting,high,276,4,77.0,89.0,10,0,0
hr,low,263,3,77.0,73.0,10,0,0
technical,low,288,4,59.0,73.0,10,0,0
technical,low,279,6,41.0,67.0,10,0,0
technical,low,263,5,94.0,64.0,10,0,0
technical,low,285,4,91.0,61.0,10,0,0
support,medium,272,3,70.0,84.0,4,1,0
support,medium,264,3,51.0,52.0,3,0,0
support,medium,286,4,22.0,70.0,5,0,0
support,medium,280,3,69.0,65.0,2,0,0
support,medium,297,5,20.0,68.0,7,0,0
IT,medium,285,3,90.0,85.0,7,0,0
IT,low,267,3,76.0,85.0,7,0,0
RandD,low,282,3,88.0,51.0,7,0,0
RandD,low,267,4,31.0,63.0,7,1,0
sales,low,284,6,17.0,66.0,3,0,0
support,low,265,3,91.0,77.0,7,0,0
management,low,277,5,97.0,38.0,7,1,0
sales,medium,281,5,61.0,77.0,7,0,0
sales,medium,272,5,74.0,67.0,3,0,0
sales,medium,277,5,65.0,82.0,3,0,0
sales,medium,274,5,87.0,73.0,3,0,0
sales,medium,262,5,56.0,71.0,3,0,0
sales,low,272,4,78.0,69.0,3,0,0
sales,low,261,3,73.0,57.0,2,0,0
hr,low,272,4,66.0,78.0,6,0,0
technical,low,294,5,15.0,81.0,3,1,0
technical,low,277,5,52.0,69.0,8,1,0
technical,low,265,6,44.0,66.0,8,0,0
technical,low,280,3,70.0,70.0,8,0,0
support,low,283,5,63.0,52.0,8,1,0
support,medium,265,3,89.0,59.0,8,0,0
support,medium,282,4,96.0,85.0,3,0,0
technical,medium,262,4,98.0,99.0,10,1,0
IT,low,261,3,62.0,82.0,10,0,0
IT,medium,268,3,62.0,73.0,10,1,0
IT,medium,266,5,69.0,43.0,8,0,0
IT,medium,261,4,50.0,91.0,8,0,0
product_mng,low,275,5,71.0,93.0,8,0,0
product_mng,low,280,3,50.0,68.0,4,0,0
IT,low,277,3,93.0,60.0,3,0,0
RandD,low,291,5,95.0,77.0,10,1,0
RandD,low,279,6,17.0,61.0,10,1,0
marketing,low,282,4,92.0,68.0,7,0,0
accounting,low,268,3,64.0,48.0,7,0,0
technical,low,294,6,27.0,42.0,7,0,0
management,low,284,3,66.0,87.0,7,0,0
marketing,low,259,3,59.0,69.0,3,0,0
sales,low,287,4,93.0,98.0,10,0,0
sales,medium,287,5,58.0,67.0,10,0,0
sales,medium,276,3,96.0,60.0,10,0,0
sales,medium,274,3,69.0,85.0,10,0,0
accounting,low,279,4,41.0,38.0,10,1,0
hr,low,272,3,36.0,41.0,10,0,0
technical,low,262,4,71.0,78.0,2,0,0
support,medium,288,4,94.0,90.0,4,0,0
support,medium,287,4,51.0,76.0,3,0,0
technical,medium,269,4,83.0,48.0,3,1,0
management,low,286,3,22.0,62.0,3,0,0
IT,medium,272,4,66.0,89.0,4,0,0
product_mng,low,277,3,14.0,58.0,5,0,0
accounting,low,276,5,16.0,96.0,5,1,0
marketing,low,286,3,81.0,78.0,3,0,0
marketing,low,293,3,73.0,94.0,3,0,0
sales,medium,265,5,70.0,58.0,3,0,0
sales,medium,277,3,62.0,73.0,4,0,0
sales,medium,278,5,50.0,83.0,2,0,0
sales,medium,267,3,70.0,88.0,2,0,0
sales,medium,295,3,53.0,73.0,3,1,0
technical,low,275,3,87.0,90.0,2,0,0
technical,low,262,3,59.0,60.0,2,1,0
technical,low,287,4,94.0,67.0,3,1,0
technical,low,274,5,20.0,53.0,5,0,0
support,medium,268,3,42.0,44.0,2,0,0
technical,medium,267,4,43.0,66.0,2,0,0
technical,medium,275,6,43.0,76.0,2,0,0
product_mng,low,290,5,77.0,86.0,3,0,0
product_mng,low,268,2,76.0,98.0,3,0,0
RandD,low,279,3,82.0,90.0,4,0,0
management,medium,296,5,75.0,66.0,2,0,0
marketing,medium,275,4,63.0,98.0,3,0,0
sales,medium,278,3,51.0,75.0,3,0,0
sales,medium,260,3,23.0,70.0,5,0,0
sales,high,276,4,77.0,58.0,3,0,0
sales,high,273,4,54.0,63.0,3,0,0
accounting,high,269,4,63.0,85.0,3,1,0
hr,high,264,3,55.0,45.0,2,1,0
hr,high,269,3,31.0,63.0,3,1,0
technical,high,279,4,98.0,74.0,3,0,0
technical,low,278,6,16.0,95.0,7,0,0
technical,low,281,3,54.0,78.0,7,0,0
technical,low,271,3,73.0,48.0,7,0,0
technical,low,277,6,16.0,63.0,7,0,0
support,low,280,5,57.0,82.0,7,0,0
support,medium,265,4,88.0,88.0,3,1,0
support,medium,283,4,95.0,81.0,7,0,0
technical,medium,298,5,93.0,70.0,7,0,0
technical,medium,274,3,91.0,58.0,7,0,0
IT,medium,288,4,77.0,82.0,3,0,0
IT,high,265,6,24.0,94.0,3,1,0
IT,high,273,5,74.0,74.0,3,1,0
product_mng,high,262,4,53.0,59.0,3,0,0
IT,high,283,5,89.0,77.0,3,0,0
support,medium,274,5,23.0,77.0,2,0,0
management,medium,291,3,69.0,66.0,6,0,0
sales,medium,289,4,52.0,72.0,3,0,0
sales,medium,278,3,90.0,58.0,8,0,0
sales,medium,285,5,92.0,63.0,8,1,0
sales,medium,284,5,72.0,59.0,8,1,0
sales,high,277,4,92.0,61.0,8,0,0
technical,medium,277,5,79.0,86.0,8,0,0
technical,low,285,4,48.0,89.0,3,0,0
technical,low,284,4,27.0,76.0,10,0,0
support,low,273,3,67.0,49.0,10,0,0
support,medium,268,3,48.0,70.0,10,0,0
technical,high,258,4,99.0,60.0,8,1,0
product_mng,medium,286,4,49.0,88.0,8,0,0
product_mng,medium,274,3,39.0,45.0,8,1,0
management,low,286,4,99.0,92.0,4,1,0
marketing,low,268,3,78.0,57.0,3,0,0
sales,medium,288,3,50.0,73.0,10,0,0
sales,medium,278,5,61.0,79.0,10,0,0
sales,medium,287,4,88.0,60.0,7,0,0
accounting,medium,282,2,44.0,44.0,7,1,0
hr,medium,284,3,73.0,78.0,7,1,0
technical,low,276,4,58.0,84.0,7,0,0
support,high,277,3,74.0,98.0,3,1,0
support,low,289,4,32.0,48.0,10,0,0
support,medium,266,4,88.0,83.0,10,0,0
technical,medium,269,4,81.0,90.0,10,0,0
technical,medium,270,3,59.0,92.0,10,0,0
IT,medium,269,3,79.0,65.0,10,0,0
IT,medium,267,4,92.0,64.0,10,1,0
product_mng,medium,275,3,76.0,85.0,3,0,0
RandD,low,280,5,91.0,65.0,3,1,0
sales,low,279,4,80.0,84.0,2,1,0
marketing,low,275,4,73.0,72.0,2,0,0
sales,low,272,3,88.0,53.0,4,0,0
sales,low,268,5,65.0,40.0,4,0,0
sales,low,265,4,84.0,50.0,2,0,0
sales,medium,279,5,93.0,50.0,3,0,0
sales,medium,284,3,64.0,60.0,4,0,0
sales,medium,276,4,66.0,72.0,3,0,0
hr,medium,274,3,76.0,56.0,3,1,0
technical,low,278,3,34.0,72.0,4,0,0
technical,low,279,4,48.0,80.0,5,0,0
technical,low,273,4,79.0,61.0,2,0,0
support,low,272,4,82.0,67.0,3,0,0
support,low,270,2,51.0,71.0,3,0,0
support,low,260,4,84.0,78.0,3,0,0
support,low,277,5,66.0,79.0,3,0,0
support,medium,288,3,72.0,88.0,3,1,0
technical,medium,281,4,53.0,91.0,4,0,0
IT,medium,265,5,81.0,80.0,2,1,0
IT,medium,291,3,58.0,90.0,2,0,0
product_mng,medium,295,2,82.0,56.0,5,1,0
product_mng,low,277,4,72.0,99.0,3,0,0
product_mng,medium,295,4,90.0,54.0,4,0,0
RandD,medium,286,3,98.0,91.0,4,0,0
sales,low,277,3,56.0,74.0,3,0,0
technical,low,277,3,77.0,82.0,3,1,0
marketing,low,260,4,61.0,89.0,2,0,0
